t,x,y
13503.6,-1.18469e+06,-3.43896e+07
13513.7,-1.20451e+06,-3.43941e+07
13523.8,-1.22433e+06,-3.43986e+07
13533.9,-1.24416e+06,-3.44031e+07
13544,-1.26397e+06,-3.44076e+07
13554.1,-1.28379e+06,-3.4412e+07
13564.2,-1.30361e+06,-3.44164e+07
13574.3,-1.32343e+06,-3.44207e+07
13584.4,-1.34324e+06,-3.4425e+07
13594.5,-1.36306e+06,-3.44293e+07
13604.6,-1.38287e+06,-3.44335e+07
13614.7,-1.40268e+06,-3.44377e+07
13624.8,-1.42249e+06,-3.44419e+07
13634.9,-1.4423e+06,-3.44461e+07
13645,-1.4621e+06,-3.44502e+07
13655.1,-1.48191e+06,-3.44542e+07
13665.2,-1.50171e+06,-3.44583e+07
13675.3,-1.52151e+06,-3.44623e+07
13685.4,-1.54131e+06,-3.44662e+07
13695.5,-1.56111e+06,-3.44702e+07
13705.6,-1.58091e+06,-3.44741e+07
13715.7,-1.6007e+06,-3.4478e+07
13725.8,-1.6205e+06,-3.44818e+07
13735.9,-1.64029e+06,-3.44856e+07
13746,-1.66008e+06,-3.44893e+07
13756.1,-1.67987e+06,-3.44931e+07
13766.2,-1.69966e+06,-3.44968e+07
13776.3,-1.71945e+06,-3.45004e+07
13786.4,-1.73923e+06,-3.45041e+07
13796.5,-1.75901e+06,-3.45077e+07
13806.6,-1.77879e+06,-3.45112e+07
13816.7,-1.79857e+06,-3.45148e+07
13826.8,-1.81835e+06,-3.45182e+07
13836.9,-1.83813e+06,-3.45217e+07
13847,-1.8579e+06,-3.45251e+07
13857.1,-1.87767e+06,-3.45285e+07
13867.2,-1.89744e+06,-3.45319e+07
13877.3,-1.91721e+06,-3.45352e+07
13887.4,-1.93698e+06,-3.45385e+07
13897.5,-1.95674e+06,-3.45417e+07
13907.6,-1.9765e+06,-3.4545e+07
13917.7,-1.99627e+06,-3.45482e+07
13927.8,-2.01602e+06,-3.45513e+07
13937.9,-2.03578e+06,-3.45544e+07
13948,-2.05554e+06,-3.45575e+07
13958.1,-2.07529e+06,-3.45606e+07
13968.2,-2.09504e+06,-3.45636e+07
13978.3,-2.11479e+06,-3.45666e+07
13988.4,-2.13453e+06,-3.45695e+07
13998.5,-2.15428e+06,-3.45724e+07
14008.6,-2.17402e+06,-3.45753e+07
14018.7,-2.19376e+06,-3.45782e+07
14028.8,-2.2135e+06,-3.4581e+07
14038.9,-2.23324e+06,-3.45838e+07
14049,-2.25297e+06,-3.45865e+07
14059.1,-2.2727e+06,-3.45892e+07
14069.2,-2.29243e+06,-3.45919e+07
14079.3,-2.31216e+06,-3.45945e+07
14089.4,-2.33188e+06,-3.45972e+07
14099.5,-2.3516e+06,-3.45997e+07
14109.6,-2.37132e+06,-3.46023e+07
14119.7,-2.39104e+06,-3.46048e+07
14129.8,-2.41076e+06,-3.46073e+07
14139.9,-2.43047e+06,-3.46097e+07
14150,-2.45018e+06,-3.46121e+07
14160.1,-2.46989e+06,-3.46145e+07
14170.2,-2.4896e+06,-3.46168e+07
14180.3,-2.5093e+06,-3.46192e+07
14190.4,-2.529e+06,-3.46214e+07
14200.5,-2.5487e+06,-3.46237e+07
14210.6,-2.5684e+06,-3.46259e+07
14220.7,-2.58809e+06,-3.46281e+07
14230.8,-2.60778e+06,-3.46302e+07
14240.9,-2.62747e+06,-3.46323e+07
14251,-2.64716e+06,-3.46344e+07
14261.1,-2.66684e+06,-3.46364e+07
14271.2,-2.68652e+06,-3.46384e+07
14281.3,-2.7062e+06,-3.46404e+07
14291.4,-2.72588e+06,-3.46423e+07
14301.5,-2.74555e+06,-3.46442e+07
14311.6,-2.76522e+06,-3.46461e+07
14321.7,-2.78489e+06,-3.4648e+07
14331.8,-2.80455e+06,-3.46498e+07
14341.9,-2.82422e+06,-3.46515e+07
14352,-2.84388e+06,-3.46533e+07
14362.1,-2.86353e+06,-3.4655e+07
14372.2,-2.88319e+06,-3.46566e+07
14382.3,-2.90284e+06,-3.46583e+07
14392.4,-2.92249e+06,-3.46599e+07
14402.5,-2.94213e+06,-3.46615e+07
14412.6,-2.96178e+06,-3.4663e+07
14422.7,-2.98142e+06,-3.46645e+07
14432.8,-3.00105e+06,-3.4666e+07
14442.9,-3.02069e+06,-3.46674e+07
14453,-3.04032e+06,-3.46688e+07
14463.1,-3.05995e+06,-3.46702e+07
14473.2,-3.07957e+06,-3.46715e+07
14483.3,-3.0992e+06,-3.46728e+07
14493.4,-3.11881e+06,-3.46741e+07
14503.5,-3.13843e+06,-3.46753e+07
14513.6,-3.15804e+06,-3.46765e+07
14523.7,-3.17766e+06,-3.46777e+07
14533.8,-3.19726e+06,-3.46788e+07
14543.9,-3.21687e+06,-3.46799e+07
14554,-3.23647e+06,-3.4681e+07
14564.1,-3.25607e+06,-3.4682e+07
14574.2,-3.27566e+06,-3.4683e+07
14584.3,-3.29525e+06,-3.4684e+07
14594.4,-3.31484e+06,-3.46849e+07
14604.5,-3.33443e+06,-3.46858e+07
14614.6,-3.35401e+06,-3.46867e+07
14624.7,-3.37359e+06,-3.46876e+07
14634.8,-3.39316e+06,-3.46884e+07
14644.9,-3.41274e+06,-3.46891e+07
14655,-3.43231e+06,-3.46899e+07
14665.1,-3.45187e+06,-3.46906e+07
14675.2,-3.47144e+06,-3.46912e+07
14685.3,-3.49099e+06,-3.46919e+07
14695.4,-3.51055e+06,-3.46925e+07
14705.5,-3.5301e+06,-3.4693e+07
14715.6,-3.54965e+06,-3.46936e+07
14725.7,-3.5692e+06,-3.46941e+07
14735.8,-3.58874e+06,-3.46946e+07
14745.9,-3.60828e+06,-3.4695e+07
14756,-3.62782e+06,-3.46954e+07
14766.1,-3.64735e+06,-3.46958e+07
14776.2,-3.66688e+06,-3.46961e+07
14786.3,-3.6864e+06,-3.46964e+07
14796.4,-3.70592e+06,-3.46967e+07
14806.5,-3.72544e+06,-3.46969e+07
14816.6,-3.74496e+06,-3.46971e+07
14826.7,-3.76447e+06,-3.46973e+07
14836.8,-3.78397e+06,-3.46974e+07
14846.9,-3.80348e+06,-3.46975e+07
14857,-3.82298e+06,-3.46976e+07
14867.1,-3.84247e+06,-3.46976e+07
14877.2,-3.86197e+06,-3.46976e+07
14887.3,-3.88146e+06,-3.46976e+07
14897.4,-3.90094e+06,-3.46975e+07
14907.5,-3.92042e+06,-3.46975e+07
14917.6,-3.9399e+06,-3.46973e+07
14927.7,-3.95937e+06,-3.46972e+07
14937.8,-3.97884e+06,-3.4697e+07
14947.9,-3.99831e+06,-3.46967e+07
14958,-4.01777e+06,-3.46965e+07
14968.1,-4.03723e+06,-3.46962e+07
14978.2,-4.05669e+06,-3.46959e+07
14988.3,-4.07614e+06,-3.46955e+07
14998.4,-4.09559e+06,-3.46951e+07
15008.5,-4.11503e+06,-3.46947e+07
15018.6,-4.13447e+06,-3.46942e+07
15028.7,-4.1539e+06,-3.46937e+07
15038.8,-4.17334e+06,-3.46932e+07
15048.9,-4.19276e+06,-3.46927e+07
15059,-4.21219e+06,-3.46921e+07
15069.1,-4.23161e+06,-3.46914e+07
15079.2,-4.25102e+06,-3.46908e+07
15089.3,-4.27043e+06,-3.46901e+07
15099.4,-4.28984e+06,-3.46894e+07
15109.5,-4.30924e+06,-3.46886e+07
15119.6,-4.32864e+06,-3.46878e+07
15129.7,-4.34804e+06,-3.4687e+07
15139.8,-4.36743e+06,-3.46861e+07
15149.9,-4.38682e+06,-3.46853e+07
15160,-4.4062e+06,-3.46843e+07
15170.1,-4.42558e+06,-3.46834e+07
15180.2,-4.44495e+06,-3.46824e+07
15190.3,-4.46432e+06,-3.46814e+07
15200.4,-4.48369e+06,-3.46803e+07
15210.5,-4.50305e+06,-3.46792e+07
15220.6,-4.5224e+06,-3.46781e+07
15230.7,-4.54176e+06,-3.4677e+07
15240.8,-4.56111e+06,-3.46758e+07
15250.9,-4.58045e+06,-3.46746e+07
15261,-4.59979e+06,-3.46733e+07
15271.1,-4.61913e+06,-3.4672e+07
15281.2,-4.63846e+06,-3.46707e+07
15291.3,-4.65778e+06,-3.46694e+07
15301.4,-4.67711e+06,-3.4668e+07
15311.5,-4.69642e+06,-3.46666e+07
15321.6,-4.71574e+06,-3.46651e+07
15331.7,-4.73505e+06,-3.46636e+07
15341.8,-4.75435e+06,-3.46621e+07
15351.9,-4.77365e+06,-3.46606e+07
15362,-4.79295e+06,-3.4659e+07
15372.1,-4.81224e+06,-3.46574e+07
15382.2,-4.83152e+06,-3.46557e+07
15392.3,-4.8508e+06,-3.46541e+07
15402.4,-4.87008e+06,-3.46523e+07
15412.5,-4.88935e+06,-3.46506e+07
15422.6,-4.90862e+06,-3.46488e+07
15432.7,-4.92788e+06,-3.4647e+07
15442.8,-4.94714e+06,-3.46452e+07
15452.9,-4.9664e+06,-3.46433e+07
15463,-4.98565e+06,-3.46414e+07
15473.1,-5.00489e+06,-3.46394e+07
15483.2,-5.02413e+06,-3.46375e+07
15493.3,-5.04336e+06,-3.46355e+07
15503.4,-5.06259e+06,-3.46334e+07
15513.5,-5.08182e+06,-3.46313e+07
15523.6,-5.10104e+06,-3.46292e+07
15533.7,-5.12026e+06,-3.46271e+07
15543.8,-5.13947e+06,-3.46249e+07
15553.9,-5.15867e+06,-3.46227e+07
15564,-5.17787e+06,-3.46205e+07
15574.1,-5.19707e+06,-3.46182e+07
15584.2,-5.21626e+06,-3.46159e+07
15594.3,-5.23545e+06,-3.46136e+07
15604.4,-5.25463e+06,-3.46112e+07
15614.5,-5.2738e+06,-3.46088e+07
15624.6,-5.29298e+06,-3.46064e+07
15634.7,-5.31214e+06,-3.46039e+07
15644.8,-5.3313e+06,-3.46014e+07
15654.9,-5.35046e+06,-3.45989e+07
15665,-5.36961e+06,-3.45963e+07
15675.1,-5.38876e+06,-3.45937e+07
15685.2,-5.4079e+06,-3.45911e+07
15695.3,-5.42703e+06,-3.45884e+07
15705.4,-5.44616e+06,-3.45857e+07
15715.5,-5.46529e+06,-3.4583e+07
15725.6,-5.48441e+06,-3.45802e+07
15735.7,-5.50352e+06,-3.45774e+07
15745.8,-5.52263e+06,-3.45746e+07
15755.9,-5.54174e+06,-3.45717e+07
15766,-5.56084e+06,-3.45688e+07
15776.1,-5.57993e+06,-3.45659e+07
15786.2,-5.59902e+06,-3.4563e+07
15796.3,-5.6181e+06,-3.456e+07
15806.4,-5.63718e+06,-3.45569e+07
15816.5,-5.65626e+06,-3.45539e+07
15826.6,-5.67532e+06,-3.45508e+07
15836.7,-5.69439e+06,-3.45477e+07
15846.8,-5.71344e+06,-3.45445e+07
15856.9,-5.73249e+06,-3.45413e+07
15867,-5.75154e+06,-3.45381e+07
15877.1,-5.77058e+06,-3.45349e+07
15887.2,-5.78961e+06,-3.45316e+07
15897.3,-5.80864e+06,-3.45283e+07
15907.4,-5.82767e+06,-3.45249e+07
15917.5,-5.84669e+06,-3.45215e+07
15927.6,-5.8657e+06,-3.45181e+07
15937.7,-5.88471e+06,-3.45147e+07
15947.8,-5.90371e+06,-3.45112e+07
15957.9,-5.92271e+06,-3.45077e+07
15968,-5.9417e+06,-3.45041e+07
15978.1,-5.96068e+06,-3.45005e+07
15988.2,-5.97966e+06,-3.44969e+07
15998.3,-5.99863e+06,-3.44933e+07
16008.4,-6.0176e+06,-3.44896e+07
16018.5,-6.03656e+06,-3.44859e+07
16028.6,-6.05552e+06,-3.44821e+07
16038.7,-6.07447e+06,-3.44784e+07
16048.8,-6.09342e+06,-3.44746e+07
16058.9,-6.11236e+06,-3.44707e+07
16069,-6.13129e+06,-3.44668e+07
16079.1,-6.15022e+06,-3.44629e+07
16089.2,-6.16914e+06,-3.4459e+07
16099.3,-6.18806e+06,-3.4455e+07
16109.4,-6.20697e+06,-3.4451e+07
16119.5,-6.22587e+06,-3.4447e+07
16129.6,-6.24477e+06,-3.44429e+07
16139.7,-6.26366e+06,-3.44388e+07
16149.8,-6.28255e+06,-3.44347e+07
16159.9,-6.30143e+06,-3.44305e+07
16170,-6.3203e+06,-3.44263e+07
16180.1,-6.33917e+06,-3.44221e+07
16190.2,-6.35803e+06,-3.44178e+07
16200.3,-6.37689e+06,-3.44135e+07
16210.4,-6.39574e+06,-3.44092e+07
16220.5,-6.41458e+06,-3.44048e+07
16230.6,-6.43342e+06,-3.44004e+07
16240.7,-6.45226e+06,-3.4396e+07
16250.8,-6.47108e+06,-3.43915e+07
16260.9,-6.4899e+06,-3.4387e+07
16271,-6.50872e+06,-3.43825e+07
16281.1,-6.52752e+06,-3.43779e+07
16291.2,-6.54632e+06,-3.43734e+07
16301.3,-6.56512e+06,-3.43687e+07
16311.4,-6.58391e+06,-3.43641e+07
16321.5,-6.60269e+06,-3.43594e+07
16331.6,-6.62147e+06,-3.43547e+07
16341.7,-6.64024e+06,-3.43499e+07
16351.8,-6.659e+06,-3.43451e+07
16361.9,-6.67776e+06,-3.43403e+07
16372,-6.69651e+06,-3.43354e+07
16382.1,-6.71526e+06,-3.43306e+07
16392.2,-6.73399e+06,-3.43256e+07
16402.3,-6.75273e+06,-3.43207e+07
16412.4,-6.77145e+06,-3.43157e+07
16422.5,-6.79017e+06,-3.43107e+07
16432.6,-6.80888e+06,-3.43056e+07
16442.7,-6.82759e+06,-3.43006e+07
16452.8,-6.84629e+06,-3.42954e+07
16462.9,-6.86498e+06,-3.42903e+07
16473,-6.88367e+06,-3.42851e+07
16483.1,-6.90235e+06,-3.42799e+07
16493.2,-6.92102e+06,-3.42747e+07
16503.3,-6.93969e+06,-3.42694e+07
16513.4,-6.95835e+06,-3.42641e+07
16523.5,-6.97701e+06,-3.42587e+07
16533.6,-6.99565e+06,-3.42534e+07
16543.7,-7.01429e+06,-3.4248e+07
16553.8,-7.03293e+06,-3.42425e+07
16563.9,-7.05156e+06,-3.4237e+07
16574,-7.07018e+06,-3.42315e+07
16584.1,-7.08879e+06,-3.4226e+07
16594.2,-7.1074e+06,-3.42204e+07
16604.3,-7.126e+06,-3.42148e+07
16614.4,-7.14459e+06,-3.42092e+07
16624.5,-7.16318e+06,-3.42035e+07
16634.6,-7.18176e+06,-3.41978e+07
16644.7,-7.20033e+06,-3.41921e+07
16654.8,-7.2189e+06,-3.41863e+07
16664.9,-7.23746e+06,-3.41805e+07
16675,-7.25601e+06,-3.41747e+07
16685.1,-7.27455e+06,-3.41688e+07
16695.2,-7.29309e+06,-3.41629e+07
16705.3,-7.31162e+06,-3.4157e+07
16715.4,-7.33015e+06,-3.4151e+07
16725.5,-7.34867e+06,-3.41451e+07
16735.6,-7.36718e+06,-3.4139e+07
16745.7,-7.38568e+06,-3.4133e+07
16755.8,-7.40418e+06,-3.41269e+07
16765.9,-7.42267e+06,-3.41208e+07
16776,-7.44115e+06,-3.41146e+07
16786.1,-7.45962e+06,-3.41084e+07
16796.2,-7.47809e+06,-3.41022e+07
16806.3,-7.49655e+06,-3.40959e+07
16816.4,-7.51501e+06,-3.40896e+07
16826.5,-7.53345e+06,-3.40833e+07
16836.6,-7.55189e+06,-3.4077e+07
16846.7,-7.57032e+06,-3.40706e+07
16856.8,-7.58875e+06,-3.40642e+07
16866.9,-7.60717e+06,-3.40577e+07
16877,-7.62558e+06,-3.40512e+07
16887.1,-7.64398e+06,-3.40447e+07
16897.2,-7.66238e+06,-3.40382e+07
16907.3,-7.68077e+06,-3.40316e+07
16917.4,-7.69915e+06,-3.4025e+07
16927.5,-7.71752e+06,-3.40183e+07
16937.6,-7.73589e+06,-3.40117e+07
16947.7,-7.75425e+06,-3.40049e+07
16957.8,-7.7726e+06,-3.39982e+07
16967.9,-7.79094e+06,-3.39914e+07
16978,-7.80928e+06,-3.39846e+07
16988.1,-7.82761e+06,-3.39778e+07
16998.2,-7.84593e+06,-3.39709e+07
17008.3,-7.86424e+06,-3.3964e+07
17018.4,-7.88255e+06,-3.39571e+07
17028.5,-7.90085e+06,-3.39501e+07
17038.6,-7.91914e+06,-3.39431e+07
17048.7,-7.93742e+06,-3.3936e+07
17058.8,-7.9557e+06,-3.3929e+07
17068.9,-7.97397e+06,-3.39219e+07
17079,-7.99223e+06,-3.39147e+07
17089.1,-8.01048e+06,-3.39076e+07
17099.2,-8.02873e+06,-3.39004e+07
17109.3,-8.04696e+06,-3.38931e+07
17119.4,-8.06519e+06,-3.38859e+07
17129.5,-8.08342e+06,-3.38786e+07
17139.6,-8.10163e+06,-3.38712e+07
17149.7,-8.11984e+06,-3.38639e+07
17159.8,-8.13804e+06,-3.38565e+07
17169.9,-8.15623e+06,-3.38491e+07
17180,-8.17441e+06,-3.38416e+07
17190.1,-8.19259e+06,-3.38341e+07
17200.2,-8.21075e+06,-3.38266e+07
17210.3,-8.22891e+06,-3.3819e+07
17220.4,-8.24706e+06,-3.38114e+07
17230.5,-8.26521e+06,-3.38038e+07
17240.6,-8.28334e+06,-3.37962e+07
17250.7,-8.30147e+06,-3.37885e+07
17260.8,-8.31959e+06,-3.37807e+07
17270.9,-8.3377e+06,-3.3773e+07
17281,-8.35581e+06,-3.37652e+07
17291.1,-8.3739e+06,-3.37574e+07
17301.2,-8.39199e+06,-3.37495e+07
17311.3,-8.41007e+06,-3.37417e+07
17321.4,-8.42814e+06,-3.37337e+07
17331.5,-8.4462e+06,-3.37258e+07
17341.6,-8.46426e+06,-3.37178e+07
17351.7,-8.4823e+06,-3.37098e+07
17361.8,-8.50034e+06,-3.37017e+07
17371.9,-8.51837e+06,-3.36937e+07
17382,-8.53639e+06,-3.36855e+07
17392.1,-8.55441e+06,-3.36774e+07
17402.2,-8.57241e+06,-3.36692e+07
17412.3,-8.59041e+06,-3.3661e+07
17422.4,-8.6084e+06,-3.36528e+07
17432.5,-8.62638e+06,-3.36445e+07
17442.6,-8.64435e+06,-3.36362e+07
17452.7,-8.66231e+06,-3.36278e+07
17462.8,-8.68027e+06,-3.36195e+07
17472.9,-8.69822e+06,-3.36111e+07
17483,-8.71615e+06,-3.36026e+07
17493.1,-8.73408e+06,-3.35942e+07
17503.2,-8.75201e+06,-3.35856e+07
17513.3,-8.76992e+06,-3.35771e+07
17523.4,-8.78782e+06,-3.35685e+07
17533.5,-8.80572e+06,-3.35599e+07
17543.6,-8.82361e+06,-3.35513e+07
17553.7,-8.84148e+06,-3.35426e+07
17563.8,-8.85935e+06,-3.35339e+07
17573.9,-8.87722e+06,-3.35252e+07
17584,-8.89507e+06,-3.35164e+07
17594.1,-8.91291e+06,-3.35076e+07
17604.2,-8.93075e+06,-3.34988e+07
17614.3,-8.94857e+06,-3.34899e+07
17624.4,-8.96639e+06,-3.3481e+07
17634.5,-8.9842e+06,-3.34721e+07
17644.6,-9.002e+06,-3.34632e+07
17654.7,-9.01979e+06,-3.34542e+07
17664.8,-9.03758e+06,-3.34451e+07
17674.9,-9.05535e+06,-3.34361e+07
17685,-9.07311e+06,-3.3427e+07
17695.1,-9.09087e+06,-3.34179e+07
17705.2,-9.10862e+06,-3.34087e+07
17715.3,-9.12636e+06,-3.33995e+07
17725.4,-9.14409e+06,-3.33903e+07
17735.5,-9.16181e+06,-3.3381e+07
17745.6,-9.17952e+06,-3.33717e+07
17755.7,-9.19722e+06,-3.33624e+07
17765.8,-9.21491e+06,-3.33531e+07
17775.9,-9.2326e+06,-3.33437e+07
17786,-9.25027e+06,-3.33342e+07
17796.1,-9.26794e+06,-3.33248e+07
17806.2,-9.2856e+06,-3.33153e+07
17816.3,-9.30324e+06,-3.33058e+07
17826.4,-9.32088e+06,-3.32962e+07
17836.5,-9.33851e+06,-3.32867e+07
17846.6,-9.35613e+06,-3.3277e+07
17856.7,-9.37375e+06,-3.32674e+07
17866.8,-9.39135e+06,-3.32577e+07
17876.9,-9.40894e+06,-3.3248e+07
17887,-9.42652e+06,-3.32382e+07
17897.1,-9.4441e+06,-3.32285e+07
17907.2,-9.46166e+06,-3.32187e+07
17917.3,-9.47922e+06,-3.32088e+07
17927.4,-9.49676e+06,-3.31989e+07
17937.5,-9.5143e+06,-3.3189e+07
17947.6,-9.53183e+06,-3.31791e+07
17957.7,-9.54935e+06,-3.31691e+07
17967.8,-9.56686e+06,-3.31591e+07
17977.9,-9.58435e+06,-3.3149e+07
17988,-9.60184e+06,-3.3139e+07
17998.1,-9.61932e+06,-3.31289e+07
18008.2,-9.63679e+06,-3.31187e+07
18018.3,-9.65426e+06,-3.31085e+07
18028.4,-9.67171e+06,-3.30983e+07
18038.5,-9.68915e+06,-3.30881e+07
18048.6,-9.70658e+06,-3.30778e+07
18058.7,-9.724e+06,-3.30675e+07
18068.8,-9.74142e+06,-3.30572e+07
18078.9,-9.75882e+06,-3.30468e+07
18089,-9.77621e+06,-3.30364e+07
18099.1,-9.7936e+06,-3.3026e+07
18109.2,-9.81097e+06,-3.30155e+07
18119.3,-9.82834e+06,-3.3005e+07
18129.4,-9.84569e+06,-3.29945e+07
18139.5,-9.86304e+06,-3.29839e+07
18149.6,-9.88037e+06,-3.29733e+07
18159.7,-9.8977e+06,-3.29627e+07
18169.8,-9.91501e+06,-3.2952e+07
18179.9,-9.93232e+06,-3.29413e+07
18190,-9.94961e+06,-3.29306e+07
18200.1,-9.9669e+06,-3.29198e+07
18210.2,-9.98417e+06,-3.2909e+07
18220.3,-1.00014e+07,-3.28982e+07
18230.4,-1.00187e+07,-3.28873e+07
18240.5,-1.00359e+07,-3.28764e+07
18250.6,-1.00532e+07,-3.28655e+07
18260.7,-1.00704e+07,-3.28545e+07
18270.8,-1.00876e+07,-3.28435e+07
18280.9,-1.01048e+07,-3.28325e+07
18291,-1.0122e+07,-3.28214e+07
18301.1,-1.01392e+07,-3.28103e+07
18311.2,-1.01564e+07,-3.27992e+07
18321.3,-1.01735e+07,-3.27881e+07
18331.4,-1.01907e+07,-3.27769e+07
18341.5,-1.02078e+07,-3.27656e+07
18351.6,-1.0225e+07,-3.27544e+07
18361.7,-1.02421e+07,-3.27431e+07
18371.8,-1.02592e+07,-3.27318e+07
18381.9,-1.02763e+07,-3.27204e+07
18392,-1.02934e+07,-3.2709e+07
18402.1,-1.03105e+07,-3.26976e+07
18412.2,-1.03276e+07,-3.26861e+07
18422.3,-1.03446e+07,-3.26746e+07
18432.4,-1.03617e+07,-3.26631e+07
18442.5,-1.03787e+07,-3.26516e+07
18452.6,-1.03957e+07,-3.264e+07
18462.7,-1.04128e+07,-3.26283e+07
18472.8,-1.04298e+07,-3.26167e+07
18482.9,-1.04468e+07,-3.2605e+07
18493,-1.04638e+07,-3.25933e+07
18503.1,-1.04807e+07,-3.25815e+07
18513.2,-1.04977e+07,-3.25697e+07
18523.3,-1.05147e+07,-3.25579e+07
18533.4,-1.05316e+07,-3.25461e+07
18543.5,-1.05485e+07,-3.25342e+07
18553.6,-1.05655e+07,-3.25223e+07
18563.7,-1.05824e+07,-3.25103e+07
18573.8,-1.05993e+07,-3.24983e+07
18583.9,-1.06162e+07,-3.24863e+07
18594,-1.0633e+07,-3.24743e+07
18604.1,-1.06499e+07,-3.24622e+07
18614.2,-1.06668e+07,-3.24501e+07
18624.3,-1.06836e+07,-3.24379e+07
18634.4,-1.07005e+07,-3.24257e+07
18644.5,-1.07173e+07,-3.24135e+07
18654.6,-1.07341e+07,-3.24012e+07
18664.7,-1.07509e+07,-3.2389e+07
18674.8,-1.07677e+07,-3.23766e+07
18684.9,-1.07845e+07,-3.23643e+07
18695,-1.08013e+07,-3.23519e+07
18705.1,-1.0818e+07,-3.23395e+07
18715.2,-1.08348e+07,-3.23271e+07
18725.3,-1.08515e+07,-3.23146e+07
18735.4,-1.08682e+07,-3.23021e+07
18745.5,-1.08849e+07,-3.22895e+07
18755.6,-1.09016e+07,-3.22769e+07
18765.7,-1.09183e+07,-3.22643e+07
18775.8,-1.0935e+07,-3.22517e+07
18785.9,-1.09517e+07,-3.2239e+07
18796,-1.09684e+07,-3.22263e+07
18806.1,-1.0985e+07,-3.22135e+07
18816.2,-1.10016e+07,-3.22007e+07
18826.3,-1.10183e+07,-3.21879e+07
18836.4,-1.10349e+07,-3.21751e+07
18846.5,-1.10515e+07,-3.21622e+07
18856.6,-1.10681e+07,-3.21493e+07
18866.7,-1.10847e+07,-3.21363e+07
18876.8,-1.11012e+07,-3.21234e+07
18886.9,-1.11178e+07,-3.21103e+07
18897,-1.11343e+07,-3.20973e+07
18907.1,-1.11509e+07,-3.20842e+07
18917.2,-1.11674e+07,-3.20711e+07
18927.3,-1.11839e+07,-3.20579e+07
18937.4,-1.12004e+07,-3.20448e+07
18947.5,-1.12169e+07,-3.20316e+07
18957.6,-1.12334e+07,-3.20183e+07
18967.7,-1.12498e+07,-3.2005e+07
18977.8,-1.12663e+07,-3.19917e+07
18987.9,-1.12827e+07,-3.19784e+07
18998,-1.12991e+07,-3.1965e+07
19008.1,-1.13156e+07,-3.19516e+07
19018.2,-1.1332e+07,-3.19381e+07
19028.3,-1.13484e+07,-3.19246e+07
19038.4,-1.13647e+07,-3.19111e+07
19048.5,-1.13811e+07,-3.18976e+07
19058.6,-1.13975e+07,-3.1884e+07
19068.7,-1.14138e+07,-3.18704e+07
19078.8,-1.14301e+07,-3.18567e+07
19088.9,-1.14465e+07,-3.18431e+07
19099,-1.14628e+07,-3.18294e+07
19109.1,-1.14791e+07,-3.18156e+07
19119.2,-1.14954e+07,-3.18018e+07
19129.3,-1.15116e+07,-3.1788e+07
19139.4,-1.15279e+07,-3.17742e+07
19149.5,-1.15441e+07,-3.17603e+07
19159.6,-1.15604e+07,-3.17464e+07
19169.7,-1.15766e+07,-3.17324e+07
19179.8,-1.15928e+07,-3.17184e+07
19189.9,-1.1609e+07,-3.17044e+07
19200,-1.16252e+07,-3.16904e+07
19210.1,-1.16414e+07,-3.16763e+07
19220.2,-1.16575e+07,-3.16622e+07
19230.3,-1.16737e+07,-3.1648e+07
19240.4,-1.16898e+07,-3.16338e+07
19250.5,-1.1706e+07,-3.16196e+07
19260.6,-1.17221e+07,-3.16054e+07
19270.7,-1.17382e+07,-3.15911e+07
19280.8,-1.17543e+07,-3.15768e+07
19290.9,-1.17703e+07,-3.15624e+07
19301,-1.17864e+07,-3.1548e+07
19311.1,-1.18025e+07,-3.15336e+07
19321.2,-1.18185e+07,-3.15192e+07
19331.3,-1.18345e+07,-3.15047e+07
19341.4,-1.18505e+07,-3.14902e+07
19351.5,-1.18665e+07,-3.14756e+07
19361.6,-1.18825e+07,-3.1461e+07
19371.7,-1.18985e+07,-3.14464e+07
19381.8,-1.19145e+07,-3.14318e+07
19391.9,-1.19304e+07,-3.14171e+07
19402,-1.19464e+07,-3.14024e+07
19412.1,-1.19623e+07,-3.13876e+07
19422.2,-1.19782e+07,-3.13728e+07
19432.3,-1.19941e+07,-3.1358e+07
19442.4,-1.201e+07,-3.13431e+07
19452.5,-1.20259e+07,-3.13282e+07
19462.6,-1.20417e+07,-3.13133e+07
19472.7,-1.20576e+07,-3.12984e+07
19482.8,-1.20734e+07,-3.12834e+07
19492.9,-1.20892e+07,-3.12684e+07
19503,-1.2105e+07,-3.12533e+07
19513.1,-1.21208e+07,-3.12382e+07
19523.2,-1.21366e+07,-3.12231e+07
19533.3,-1.21524e+07,-3.12079e+07
19543.4,-1.21681e+07,-3.11927e+07
19553.5,-1.21839e+07,-3.11775e+07
19563.6,-1.21996e+07,-3.11622e+07
19573.7,-1.22153e+07,-3.1147e+07
19583.8,-1.2231e+07,-3.11316e+07
19593.9,-1.22467e+07,-3.11163e+07
19604,-1.22624e+07,-3.11009e+07
19614.1,-1.2278e+07,-3.10854e+07
19624.2,-1.22937e+07,-3.107e+07
19634.3,-1.23093e+07,-3.10545e+07
19644.4,-1.2325e+07,-3.1039e+07
19654.5,-1.23406e+07,-3.10234e+07
19664.6,-1.23562e+07,-3.10078e+07
19674.7,-1.23717e+07,-3.09922e+07
19684.8,-1.23873e+07,-3.09765e+07
19694.9,-1.24029e+07,-3.09608e+07
