t,x,y
159.5,8563.16,6.52229e+06
159.6,8607.44,6.52244e+06
159.7,8651.85,6.52259e+06
159.8,8696.38,6.52275e+06
159.9,8741.02,6.5229e+06
160,8785.79,6.52305e+06
160.1,8830.68,6.52321e+06
160.2,8875.69,6.52336e+06
160.3,8920.82,6.52351e+06
160.4,8966.07,6.52366e+06
160.5,9011.44,6.52382e+06
160.6,9056.93,6.52397e+06
160.7,9102.54,6.52412e+06
160.8,9148.28,6.52427e+06
160.9,9194.13,6.52443e+06
161,9240.11,6.52458e+06
161.1,9286.2,6.52473e+06
161.2,9332.42,6.52488e+06
161.3,9378.76,6.52503e+06
161.4,9425.22,6.52519e+06
161.5,9471.8,6.52534e+06
161.6,9518.5,6.52549e+06
161.7,9565.33,6.52564e+06
161.8,9612.27,6.52579e+06
161.9,9659.34,6.52594e+06
162,9706.53,6.52609e+06
162.1,9753.84,6.52625e+06
162.2,9801.27,6.5264e+06
162.3,9848.82,6.52655e+06
162.4,9896.49,6.5267e+06
162.5,9944.29,6.52685e+06
162.6,9992.21,6.527e+06
162.7,10040.2,6.52715e+06
162.8,10088.4,6.5273e+06
162.9,10136.7,6.52745e+06
163,10185.1,6.5276e+06
163.1,10233.6,6.52775e+06
163.2,10282.3,6.5279e+06
163.3,10331,6.52805e+06
163.4,10379.9,6.5282e+06
163.5,10429,6.52835e+06
163.6,10478.1,6.5285e+06
163.7,10527.4,6.52865e+06
163.8,10576.7,6.5288e+06
163.9,10626.3,6.52895e+06
164,10675.9,6.5291e+06
164.1,10725.6,6.52925e+06
164.2,10775.5,6.5294e+06
164.3,10825.5,6.52955e+06
164.4,10875.6,6.5297e+06
164.5,10925.9,6.52984e+06
164.6,10976.2,6.52999e+06
164.7,11026.7,6.53014e+06
164.8,11077.3,6.53029e+06
164.9,11128.1,6.53044e+06
165,11178.9,6.53059e+06
165.1,11229.9,6.53074e+06
165.2,11281,6.53088e+06
165.3,11332.2,6.53103e+06
165.4,11383.6,6.53118e+06
165.5,11435,6.53133e+06
165.6,11486.6,6.53148e+06
165.7,11538.4,6.53162e+06
165.8,11590.2,6.53177e+06
165.9,11642.2,6.53192e+06
166,11694.3,6.53207e+06
166.1,11746.5,6.53221e+06
166.2,11798.8,6.53236e+06
166.3,11851.3,6.53251e+06
166.4,11903.9,6.53265e+06
166.5,11956.6,6.5328e+06
166.6,12009.4,6.53295e+06
166.7,12062.4,6.5331e+06
166.8,12115.4,6.53324e+06
166.9,12168.6,6.53339e+06
167,12222,6.53354e+06
167.1,12275.4,6.53368e+06
167.2,12329,6.53383e+06
167.3,12382.7,6.53397e+06
167.4,12436.5,6.53412e+06
167.5,12490.5,6.53427e+06
167.6,12544.6,6.53441e+06
167.7,12598.8,6.53456e+06
167.8,12653.1,6.5347e+06
167.9,12707.5,6.53485e+06
168,12762.1,6.535e+06
168.1,12816.8,6.53514e+06
168.2,12871.6,6.53529e+06
168.3,12926.6,6.53543e+06
168.4,12981.6,6.53558e+06
168.5,13036.8,6.53572e+06
168.6,13092.2,6.53587e+06
168.7,13147.6,6.53601e+06
168.8,13203.2,6.53616e+06
168.9,13258.9,6.5363e+06
169,13314.7,6.53645e+06
169.1,13370.6,6.53659e+06
169.2,13426.7,6.53674e+06
169.3,13482.9,6.53688e+06
169.4,13539.2,6.53702e+06
169.5,13595.7,6.53717e+06
169.6,13652.3,6.53731e+06
169.7,13709,6.53746e+06
169.8,13765.8,6.5376e+06
169.9,13822.7,6.53774e+06
170,13879.8,6.53789e+06
170.1,13937,6.53803e+06
170.2,13994.3,6.53817e+06
170.3,14051.8,6.53832e+06
170.4,14109.4,6.53846e+06
170.5,14167.1,6.5386e+06
170.6,14224.9,6.53875e+06
170.7,14282.9,6.53889e+06
170.8,14341,6.53903e+06
170.9,14399.2,6.53918e+06
171,14457.5,6.53932e+06
171.1,14516,6.53946e+06
171.2,14574.6,6.5396e+06
171.3,14633.3,6.53975e+06
171.4,14692.1,6.53989e+06
171.5,14751.1,6.54003e+06
171.6,14810.2,6.54017e+06
171.7,14869.4,6.54032e+06
171.8,14928.8,6.54046e+06
171.9,14988.2,6.5406e+06
172,15047.8,6.54074e+06
172.1,15107.6,6.54088e+06
172.2,15167.4,6.54103e+06
172.3,15227.4,6.54117e+06
172.4,15287.5,6.54131e+06
172.5,15347.8,6.54145e+06
172.6,15408.1,6.54159e+06
172.7,15468.6,6.54173e+06
172.8,15529.2,6.54187e+06
172.9,15590,6.54201e+06
173,15650.9,6.54216e+06
173.1,15711.9,6.5423e+06
173.2,15773,6.54244e+06
173.3,15834.2,6.54258e+06
173.4,15895.6,6.54272e+06
173.5,15957.1,6.54286e+06
173.6,16018.8,6.543e+06
173.7,16080.5,6.54314e+06
173.8,16142.4,6.54328e+06
173.9,16204.5,6.54342e+06
174,16266.6,6.54356e+06
174.1,16328.9,6.5437e+06
174.2,16391.3,6.54384e+06
174.3,16453.8,6.54398e+06
174.4,16516.5,6.54412e+06
174.5,16579.3,6.54426e+06
174.6,16642.2,6.5444e+06
174.7,16705.3,6.54454e+06
174.8,16768.4,6.54468e+06
174.9,16831.7,6.54482e+06
175,16895.2,6.54495e+06
175.1,16958.7,6.54509e+06
175.2,17022.4,6.54523e+06
175.3,17086.3,6.54537e+06
175.4,17150.2,6.54551e+06
175.5,17214.3,6.54565e+06
175.6,17278.5,6.54579e+06
175.7,17342.8,6.54593e+06
175.8,17407.3,6.54606e+06
175.9,17471.9,6.5462e+06
176,17536.6,6.54634e+06
176.1,17601.5,6.54648e+06
176.2,17666.4,6.54662e+06
176.3,17731.5,6.54675e+06
176.4,17796.8,6.54689e+06
176.5,17862.1,6.54703e+06
176.6,17927.6,6.54717e+06
176.7,17993.3,6.5473e+06
176.8,18059,6.54744e+06
176.9,18124.9,6.54758e+06
177,18190.9,6.54772e+06
177.1,18257.1,6.54785e+06
177.2,18323.4,6.54799e+06
177.3,18389.8,6.54813e+06
177.4,18456.3,6.54826e+06
177.5,18523,6.5484e+06
177.6,18589.8,6.54854e+06
177.7,18656.7,6.54867e+06
177.8,18723.7,6.54881e+06
177.9,18790.9,6.54895e+06
178,18858.2,6.54908e+06
178.1,18925.7,6.54922e+06
178.2,18993.3,6.54936e+06
178.3,19061,6.54949e+06
178.4,19128.8,6.54963e+06
178.5,19196.8,6.54976e+06
178.6,19264.9,6.5499e+06
178.7,19333.1,6.55003e+06
178.8,19401.5,6.55017e+06
178.9,19470,6.55031e+06
179,19538.6,6.55044e+06
179.1,19607.3,6.55058e+06
179.2,19676.2,6.55071e+06
179.3,19745.2,6.55085e+06
179.4,19814.4,6.55098e+06
179.5,19883.7,6.55112e+06
179.6,19953.1,6.55125e+06
179.7,20022.6,6.55139e+06
179.8,20092.3,6.55152e+06
179.9,20162.1,6.55165e+06
180,20232,6.55179e+06
180.1,20302.1,6.55192e+06
180.2,20372.3,6.55206e+06
180.3,20442.6,6.55219e+06
180.4,20513.1,6.55233e+06
180.5,20583.7,6.55246e+06
180.6,20654.4,6.55259e+06
180.7,20725.2,6.55273e+06
180.8,20796.2,6.55286e+06
180.9,20867.3,6.55299e+06
181,20938.6,6.55313e+06
181.1,21010,6.55326e+06
181.2,21081.5,6.55339e+06
181.3,21153.1,6.55353e+06
181.4,21224.9,6.55366e+06
181.5,21296.8,6.55379e+06
181.6,21368.9,6.55393e+06
181.7,21441.1,6.55406e+06
181.8,21513.4,6.55419e+06
181.9,21585.8,6.55433e+06
182,21658.4,6.55446e+06
182.1,21731.1,6.55459e+06
182.2,21803.9,6.55472e+06
182.3,21876.9,6.55486e+06
182.4,21950,6.55499e+06
182.5,22023.3,6.55512e+06
182.6,22096.6,6.55525e+06
182.7,22170.1,6.55538e+06
182.8,22243.8,6.55552e+06
182.9,22317.5,6.55565e+06
183,22391.4,6.55578e+06
183.1,22465.5,6.55591e+06
183.2,22539.7,6.55604e+06
183.3,22614,6.55617e+06
183.4,22688.4,6.5563e+06
183.5,22763,6.55644e+06
183.6,22837.7,6.55657e+06
183.7,22912.5,6.5567e+06
183.8,22987.5,6.55683e+06
183.9,23062.6,6.55696e+06
184,23137.8,6.55709e+06
184.1,23213.2,6.55722e+06
184.2,23288.7,6.55735e+06
184.3,23364.4,6.55748e+06
184.4,23440.1,6.55761e+06
184.5,23516.1,6.55774e+06
184.6,23592.1,6.55787e+06
184.7,23668.3,6.558e+06
184.8,23744.6,6.55813e+06
184.9,23821,6.55826e+06
185,23897.6,6.55839e+06
185.1,23974.3,6.55852e+06
185.2,24051.2,6.55865e+06
185.3,24128.2,6.55878e+06
185.4,24205.3,6.55891e+06
185.5,24282.6,6.55904e+06
185.6,24360,6.55917e+06
185.7,24437.5,6.5593e+06
185.8,24515.1,6.55943e+06
185.9,24592.9,6.55956e+06
186,24670.9,6.55968e+06
186.1,24748.9,6.55981e+06
186.2,24827.1,6.55994e+06
186.3,24905.5,6.56007e+06
186.4,24983.9,6.5602e+06
186.5,25062.6,6.56033e+06
186.6,25141.3,6.56046e+06
186.7,25220.2,6.56058e+06
186.8,25299.2,6.56071e+06
186.9,25378.3,6.56084e+06
187,25457.6,6.56097e+06
187.1,25537.1,6.5611e+06
187.2,25616.6,6.56122e+06
187.3,25696.3,6.56135e+06
187.4,25776.1,6.56148e+06
187.5,25856.1,6.56161e+06
187.6,25936.2,6.56173e+06
187.7,26016.4,6.56186e+06
187.8,26096.8,6.56199e+06
187.9,26177.3,6.56211e+06
188,26258,6.56224e+06
188.1,26338.8,6.56237e+06
188.2,26419.7,6.5625e+06
188.3,26500.7,6.56262e+06
188.4,26581.9,6.56275e+06
188.5,26663.3,6.56288e+06
188.6,26744.7,6.563e+06
188.7,26826.3,6.56313e+06
188.8,26908.1,6.56325e+06
188.9,26990,6.56338e+06
189,27072,6.56351e+06
189.1,27154.1,6.56363e+06
189.2,27236.4,6.56376e+06
189.3,27318.8,6.56388e+06
189.4,27401.4,6.56401e+06
189.5,27484.1,6.56414e+06
189.6,27566.9,6.56426e+06
189.7,27649.9,6.56439e+06
189.8,27733,6.56451e+06
189.9,27816.3,6.56464e+06
190,27899.7,6.56476e+06
190.1,27983.2,6.56489e+06
190.2,28066.9,6.56501e+06
190.3,28150.7,6.56514e+06
190.4,28234.6,6.56526e+06
190.5,28318.7,6.56539e+06
190.6,28402.9,6.56551e+06
190.7,28487.3,6.56564e+06
190.8,28571.7,6.56576e+06
190.9,28656.4,6.56588e+06
191,28741.1,6.56601e+06
191.1,28826.1,6.56613e+06
191.2,28911.1,6.56626e+06
191.3,28996.3,6.56638e+06
191.4,29081.6,6.5665e+06
191.5,29167.1,6.56663e+06
191.6,29252.7,6.56675e+06
191.7,29338.4,6.56688e+06
191.8,29424.3,6.567e+06
191.9,29510.3,6.56712e+06
192,29596.5,6.56725e+06
192.1,29682.8,6.56737e+06
192.2,29769.2,6.56749e+06
192.3,29855.8,6.56762e+06
192.4,29942.5,6.56774e+06
192.5,30029.3,6.56786e+06
192.6,30116.3,6.56798e+06
192.7,30203.5,6.56811e+06
192.8,30290.7,6.56823e+06
192.9,30378.1,6.56835e+06
193,30465.7,6.56847e+06
193.1,30553.4,6.5686e+06
193.2,30641.2,6.56872e+06
193.3,30729.2,6.56884e+06
193.4,30817.3,6.56896e+06
193.5,30905.6,6.56908e+06
193.6,30993.9,6.56921e+06
193.7,31082.5,6.56933e+06
193.8,31171.1,6.56945e+06
193.9,31260,6.56957e+06
194,31348.9,6.56969e+06
194.1,31438,6.56981e+06
194.2,31527.2,6.56994e+06
194.3,31616.6,6.57006e+06
194.4,31706.1,6.57018e+06
194.5,31795.8,6.5703e+06
194.6,31885.6,6.57042e+06
194.7,31975.5,6.57054e+06
194.8,32065.6,6.57066e+06
194.9,32155.8,6.57078e+06
195,32246.2,6.5709e+06
195.1,32336.7,6.57102e+06
195.2,32427.3,6.57114e+06
195.3,32518.1,6.57126e+06
195.4,32609,6.57138e+06
195.5,32700.1,6.5715e+06
195.6,32791.3,6.57162e+06
195.7,32882.6,6.57174e+06
195.8,32974.1,6.57186e+06
195.9,33065.8,6.57198e+06
196,33157.5,6.5721e+06
196.1,33249.4,6.57222e+06
196.2,33341.5,6.57234e+06
196.3,33433.7,6.57246e+06
196.4,33526,6.57258e+06
196.5,33618.5,6.5727e+06
196.6,33711.1,6.57282e+06
196.7,33803.9,6.57294e+06
196.8,33896.8,6.57306e+06
196.9,33989.9,6.57317e+06
197,34083.1,6.57329e+06
197.1,34176.4,6.57341e+06
197.2,34269.9,6.57353e+06
197.3,34363.5,6.57365e+06
197.4,34457.3,6.57377e+06
197.5,34551.2,6.57389e+06
197.6,34645.2,6.574e+06
197.7,34739.4,6.57412e+06
197.8,34833.8,6.57424e+06
197.9,34928.3,6.57436e+06
198,35022.9,6.57447e+06
198.1,35117.6,6.57459e+06
198.2,35212.6,6.57471e+06
198.3,35307.6,6.57483e+06
198.4,35402.8,6.57495e+06
198.5,35498.1,6.57506e+06
198.6,35593.6,6.57518e+06
198.7,35689.3,6.5753e+06
198.8,35785,6.57541e+06
198.9,35880.9,6.57553e+06
199,35977,6.57565e+06
199.1,36073.2,6.57576e+06
199.2,36169.5,6.57588e+06
199.3,36266,6.576e+06
199.4,36362.7,6.57611e+06
199.5,36459.5,6.57623e+06
199.6,36556.4,6.57635e+06
199.7,36653.4,6.57646e+06
199.8,36750.7,6.57658e+06
199.9,36848,6.57669e+06
200,36945.5,6.57681e+06
200.1,37043.2,6.57693e+06
200.2,37141,6.57704e+06
200.3,37238.9,6.57716e+06
200.4,37337,6.57727e+06
200.5,37435.2,6.57739e+06
200.6,37533.6,6.5775e+06
200.7,37632.1,6.57762e+06
200.8,37730.7,6.57773e+06
200.9,37829.5,6.57785e+06
201,37928.5,6.57796e+06
201.1,38027.6,6.57808e+06
201.2,38126.8,6.57819e+06
201.3,38226.2,6.57831e+06
201.4,38325.8,6.57842e+06
201.5,38425.4,6.57854e+06
201.6,38525.3,6.57865e+06
201.7,38625.2,6.57877e+06
201.8,38725.3,6.57888e+06
201.9,38825.6,6.579e+06
202,38926,6.57911e+06
202.1,39026.6,6.57922e+06
202.2,39127.3,6.57934e+06
202.3,39228.1,6.57945e+06
202.4,39329.1,6.57957e+06
202.5,39430.3,6.57968e+06
202.6,39531.5,6.57979e+06
202.7,39633,6.57991e+06
202.8,39734.6,6.58002e+06
202.9,39836.3,6.58013e+06
203,39938.2,6.58025e+06
203.1,40040.2,6.58036e+06
203.2,40142.3,6.58047e+06
203.3,40244.7,6.58058e+06
203.4,40347.1,6.5807e+06
203.5,40449.7,6.58081e+06
203.6,40552.5,6.58092e+06
203.7,40655.4,6.58103e+06
203.8,40758.4,6.58115e+06
203.9,40861.6,6.58126e+06
204,40965,6.58137e+06
204.1,41068.5,6.58148e+06
204.2,41172.1,6.5816e+06
204.3,41275.9,6.58171e+06
204.4,41379.8,6.58182e+06
204.5,41483.9,6.58193e+06
204.6,41588.2,6.58204e+06
204.7,41692.5,6.58215e+06
204.8,41797.1,6.58227e+06
204.9,41901.7,6.58238e+06
205,42006.6,6.58249e+06
205.1,42111.5,6.5826e+06
205.2,42216.7,6.58271e+06
205.3,42321.9,6.58282e+06
205.4,42427.3,6.58293e+06
205.5,42532.9,6.58304e+06
205.6,42638.6,6.58316e+06
205.7,42744.5,6.58327e+06
205.8,42850.5,6.58338e+06
205.9,42956.7,6.58349e+06
206,43063,6.5836e+06
206.1,43169.4,6.58371e+06
206.2,43276.1,6.58382e+06
206.3,43382.8,6.58393e+06
206.4,43489.7,6.58404e+06
206.5,43596.8,6.58415e+06
206.6,43704,6.58426e+06
206.7,43811.3,6.58437e+06
206.8,43918.9,6.58448e+06
206.9,44026.5,6.58459e+06
207,44134.3,6.5847e+06
207.1,44242.3,6.58481e+06
207.2,44350.4,6.58491e+06
207.3,44458.6,6.58502e+06
207.4,44567,6.58513e+06
207.5,44675.6,6.58524e+06
207.6,44784.3,6.58535e+06
207.7,44893.2,6.58546e+06
207.8,45002.2,6.58557e+06
207.9,45111.3,6.58568e+06
208,45220.6,6.58579e+06
208.1,45330.1,6.58589e+06
208.2,45439.7,6.586e+06
208.3,45549.5,6.58611e+06
208.4,45659.4,6.58622e+06
208.5,45769.5,6.58633e+06
208.6,45879.7,6.58644e+06
208.7,45990,6.58654e+06
208.8,46100.6,6.58665e+06
208.9,46211.2,6.58676e+06
209,46322,6.58687e+06
209.1,46433,6.58697e+06
209.2,46544.1,6.58708e+06
209.3,46655.4,6.58719e+06
209.4,46766.8,6.5873e+06
209.5,46878.4,6.5874e+06
209.6,46990.2,6.58751e+06
209.7,47102,6.58762e+06
209.8,47214.1,6.58772e+06
209.9,47326.3,6.58783e+06
210,47438.6,6.58794e+06
210.1,47551.1,6.58804e+06
210.2,47663.7,6.58815e+06
210.3,47776.5,6.58826e+06
210.4,47889.5,6.58836e+06
210.5,48002.6,6.58847e+06
210.6,48115.8,6.58858e+06
210.7,48229.2,6.58868e+06
210.8,48342.8,6.58879e+06
210.9,48456.5,6.58889e+06
211,48570.4,6.589e+06
211.1,48684.4,6.58911e+06
211.2,48798.6,6.58921e+06
211.3,48912.9,6.58932e+06
211.4,49027.4,6.58942e+06
211.5,49142,6.58953e+06
211.6,49256.8,6.58963e+06
211.7,49371.7,6.58974e+06
211.8,49486.8,6.58984e+06
211.9,49602.1,6.58995e+06
212,49717.5,6.59005e+06
212.1,49833,6.59016e+06
212.2,49948.7,6.59026e+06
212.3,50064.6,6.59037e+06
212.4,50180.6,6.59047e+06
212.5,50296.8,6.59058e+06
212.6,50413.1,6.59068e+06
212.7,50529.6,6.59078e+06
212.8,50646.2,6.59089e+06
212.9,50763,6.59099e+06
213,50879.9,6.5911e+06
213.1,50997,6.5912e+06
213.2,51114.3,6.5913e+06
213.3,51231.7,6.59141e+06
213.4,51349.3,6.59151e+06
213.5,51467,6.59162e+06
213.6,51584.8,6.59172e+06
213.7,51702.9,6.59182e+06
213.8,51821.1,6.59192e+06
213.9,51939.4,6.59203e+06
214,52057.9,6.59213e+06
214.1,52176.5,6.59223e+06
214.2,52295.3,6.59234e+06
214.3,52414.3,6.59244e+06
214.4,52533.4,6.59254e+06
214.5,52652.7,6.59265e+06
214.6,52772.1,6.59275e+06
214.7,52891.7,6.59285e+06
214.8,53011.4,6.59295e+06
214.9,53131.3,6.59305e+06
215,53251.4,6.59316e+06
215.1,53371.6,6.59326e+06
215.2,53492,6.59336e+06
215.3,53612.5,6.59346e+06
215.4,53733.2,6.59356e+06
215.5,53854,6.59367e+06
215.6,53975,6.59377e+06
215.7,54096.2,6.59387e+06
215.8,54217.5,6.59397e+06
215.9,54338.9,6.59407e+06
216,54460.5,6.59417e+06
216.1,54582.3,6.59427e+06
216.2,54704.3,6.59438e+06
216.3,54826.4,6.59448e+06
216.4,54948.6,6.59458e+06
216.5,55071,6.59468e+06
216.6,55193.6,6.59478e+06
216.7,55316.3,6.59488e+06
216.8,55439.2,6.59498e+06
216.9,55562.2,6.59508e+06
217,55685.4,6.59518e+06
217.1,55808.8,6.59528e+06
217.2,55932.3,6.59538e+06
217.3,56056,6.59548e+06
217.4,56179.8,6.59558e+06
217.5,56303.8,6.59568e+06
217.6,56427.9,6.59578e+06
217.7,56552.2,6.59588e+06
217.8,56676.7,6.59598e+06
217.9,56801.3,6.59608e+06
218,56926.1,6.59618e+06
218.1,57051.1,6.59628e+06
218.2,57176.2,6.59638e+06
218.3,57301.4,6.59648e+06
218.4,57426.8,6.59657e+06
218.5,57552.4,6.59667e+06
218.6,57678.2,6.59677e+06
218.7,57804.1,6.59687e+06
218.8,57930.1,6.59697e+06
218.9,58056.3,6.59707e+06
219,58182.7,6.59717e+06
219.1,58309.3,6.59727e+06
219.2,58435.9,6.59736e+06
219.3,58562.8,6.59746e+06
219.4,58689.8,6.59756e+06
219.5,58817,6.59766e+06
219.6,58944.3,6.59776e+06
219.7,59071.8,6.59785e+06
219.8,59199.5,6.59795e+06
219.9,59327.3,6.59805e+06
220,59455.3,6.59815e+06
220.1,59583.4,6.59824e+06
220.2,59711.7,6.59834e+06
220.3,59840.2,6.59844e+06
220.4,59968.8,6.59854e+06
220.5,60097.6,6.59863e+06
220.6,60226.6,6.59873e+06
220.7,60355.7,6.59883e+06
220.8,60484.9,6.59892e+06
220.9,60614.4,6.59902e+06
221,60744,6.59912e+06
221.1,60873.7,6.59921e+06
221.2,61003.6,6.59931e+06
221.3,61133.7,6.59941e+06
221.4,61263.9,6.5995e+06
221.5,61394.3,6.5996e+06
221.6,61524.9,6.59969e+06
221.7,61655.6,6.59979e+06
221.8,61786.5,6.59989e+06
221.9,61917.6,6.59998e+06
222,62048.8,6.60008e+06
222.1,62180.2,6.60017e+06
222.2,62311.7,6.60027e+06
222.3,62443.4,6.60036e+06
222.4,62575.3,6.60046e+06
222.5,62707.3,6.60056e+06
222.6,62839.5,6.60065e+06
222.7,62971.8,6.60075e+06
222.8,63104.3,6.60084e+06
222.9,63237,6.60094e+06
223,63369.9,6.60103e+06
223.1,63502.9,6.60112e+06
223.2,63636,6.60122e+06
223.3,63769.4,6.60131e+06
223.4,63902.9,6.60141e+06
223.5,64036.5,6.6015e+06
223.6,64170.4,6.6016e+06
223.7,64304.4,6.60169e+06
223.8,64438.5,6.60179e+06
223.9,64572.8,6.60188e+06
224,64707.3,6.60197e+06
224.1,64842,6.60207e+06
224.2,64976.8,6.60216e+06
224.3,65111.7,6.60225e+06
224.4,65246.9,6.60235e+06
224.5,65382.2,6.60244e+06
224.6,65517.7,6.60253e+06
224.7,65653.3,6.60263e+06
224.8,65789.1,6.60272e+06
224.9,65925.1,6.60281e+06
225,66061.2,6.60291e+06
225.1,66197.5,6.603e+06
225.2,66334,6.60309e+06
225.3,66470.6,6.60319e+06
225.4,66607.4,6.60328e+06
225.5,66744.3,6.60337e+06
225.6,66881.5,6.60346e+06
225.7,67018.7,6.60356e+06
225.8,67156.2,6.60365e+06
225.9,67293.8,6.60374e+06
226,67431.6,6.60383e+06
226.1,67569.6,6.60392e+06
226.2,67707.7,6.60402e+06
226.3,67846,6.60411e+06
226.4,67984.4,6.6042e+06
226.5,68123.1,6.60429e+06
226.6,68261.8,6.60438e+06
226.7,68400.8,6.60447e+06
226.8,68539.9,6.60457e+06
226.9,68679.2,6.60466e+06
227,68818.7,6.60475e+06
227.1,68958.3,6.60484e+06
227.2,69098.1,6.60493e+06
227.3,69238,6.60502e+06
227.4,69378.2,6.60511e+06
227.5,69518.5,6.6052e+06
227.6,69658.9,6.60529e+06
227.7,69799.6,6.60538e+06
227.8,69940.4,6.60547e+06
227.9,70081.3,6.60556e+06
228,70222.5,6.60565e+06
228.1,70363.8,6.60574e+06
228.2,70505.2,6.60583e+06
228.3,70646.9,6.60592e+06
228.4,70788.7,6.60601e+06
228.5,70930.7,6.6061e+06
228.6,71072.8,6.60619e+06
228.7,71215.1,6.60628e+06
228.8,71357.6,6.60637e+06
228.9,71500.3,6.60646e+06
229,71643.1,6.60655e+06
229.1,71786.1,6.60664e+06
229.2,71929.2,6.60673e+06
229.3,72072.6,6.60682e+06
229.4,72216.1,6.60691e+06
229.5,72359.7,6.607e+06
229.6,72503.6,6.60709e+06
229.7,72647.6,6.60717e+06
229.8,72791.8,6.60726e+06
229.9,72936.1,6.60735e+06
230,73080.6,6.60744e+06
230.1,73225.3,6.60753e+06
230.2,73370.2,6.60762e+06
230.3,73515.2,6.6077e+06
230.4,73660.4,6.60779e+06
230.5,73805.8,6.60788e+06
230.6,73951.3,6.60797e+06
230.7,74097,6.60806e+06
230.8,74242.9,6.60814e+06
230.9,74389,6.60823e+06
231,74535.2,6.60832e+06
231.1,74681.6,6.60841e+06
231.2,74828.2,6.60849e+06
231.3,74974.9,6.60858e+06
231.4,75121.8,6.60867e+06
231.5,75268.9,6.60875e+06
231.6,75416.2,6.60884e+06
231.7,75563.6,6.60893e+06
231.8,75711.2,6.60902e+06
231.9,75859,6.6091e+06
232,76006.9,6.60919e+06
232.1,76155,6.60928e+06
232.2,76303.3,6.60936e+06
232.3,76451.8,6.60945e+06
232.4,76600.4,6.60953e+06
232.5,76749.2,6.60962e+06
232.6,76898.2,6.60971e+06
232.7,77047.3,6.60979e+06
232.8,77196.7,6.60988e+06
232.9,77346.2,6.60996e+06
233,77495.8,6.61005e+06
233.1,77645.7,6.61013e+06
233.2,77795.7,6.61022e+06
233.3,77945.9,6.61031e+06
233.4,78096.3,6.61039e+06
233.5,78246.8,6.61048e+06
233.6,78397.5,6.61056e+06
233.7,78548.4,6.61065e+06
233.8,78699.5,6.61073e+06
233.9,78850.7,6.61082e+06
234,79002.1,6.6109e+06
234.1,79153.7,6.61099e+06
234.2,79305.5,6.61107e+06
234.3,79457.4,6.61115e+06
234.4,79609.5,6.61124e+06
234.5,79761.8,6.61132e+06
234.6,79914.2,6.61141e+06
234.7,80066.9,6.61149e+06
234.8,80219.7,6.61158e+06
234.9,80372.7,6.61166e+06
235,80525.8,6.61174e+06
235.1,80679.2,6.61183e+06
235.2,80832.7,6.61191e+06
235.3,80986.4,6.61199e+06
235.4,81140.2,6.61208e+06
235.5,81294.3,6.61216e+06
235.6,81448.5,6.61224e+06
235.7,81602.9,6.61233e+06
235.8,81757.4,6.61241e+06
235.9,81912.2,6.61249e+06
236,82067.1,6.61258e+06
236.1,82222.2,6.61266e+06
236.2,82377.5,6.61274e+06
236.3,82532.9,6.61283e+06
236.4,82688.5,6.61291e+06
236.5,82844.3,6.61299e+06
236.6,83000.3,6.61307e+06
236.7,83156.5,6.61316e+06
236.8,83312.8,6.61324e+06
236.9,83469.3,6.61332e+06
237,83626,6.6134e+06
237.1,83782.9,6.61348e+06
237.2,83939.9,6.61357e+06
237.3,84097.1,6.61365e+06
237.4,84254.5,6.61373e+06
237.5,84412.1,6.61381e+06
237.6,84569.9,6.61389e+06
237.7,84727.8,6.61397e+06
237.8,84885.9,6.61405e+06
237.9,85044.2,6.61414e+06
238,85202.7,6.61422e+06
238.1,85361.3,6.6143e+06
238.2,85520.2,6.61438e+06
238.3,85679.2,6.61446e+06
238.4,85838.4,6.61454e+06
238.5,85997.7,6.61462e+06
238.6,86157.3,6.6147e+06
238.7,86317,6.61478e+06
238.8,86476.9,6.61486e+06
238.9,86637,6.61494e+06
239,86797.2,6.61502e+06
239.1,86957.7,6.6151e+06
239.2,87118.3,6.61518e+06
239.3,87279.1,6.61526e+06
239.4,87440.1,6.61534e+06
239.5,87601.3,6.61542e+06
239.6,87762.6,6.6155e+06
239.7,87924.1,6.61558e+06
239.8,88085.8,6.61566e+06
239.9,88247.7,6.61574e+06
240,88409.8,6.61582e+06
240.1,88572,6.6159e+06
240.2,88734.5,6.61598e+06
240.3,88897.1,6.61606e+06
240.4,89059.9,6.61614e+06
240.5,89222.8,6.61622e+06
240.6,89386,6.61629e+06
240.7,89549.3,6.61637e+06
240.8,89712.8,6.61645e+06
240.9,89876.5,6.61653e+06
241,90040.4,6.61661e+06
241.1,90204.5,6.61669e+06
241.2,90368.7,6.61676e+06
241.3,90533.2,6.61684e+06
241.4,90697.8,6.61692e+06
241.5,90862.6,6.617e+06
241.6,91027.5,6.61708e+06
241.7,91192.7,6.61715e+06
241.8,91358,6.61723e+06
241.9,91523.6,6.61731e+06
242,91689.3,6.61739e+06
242.1,91855.2,6.61746e+06
242.2,92021.3,6.61754e+06
242.3,92187.5,6.61762e+06
242.4,92354,6.6177e+06
242.5,92520.6,6.61777e+06
242.6,92687.4,6.61785e+06
242.7,92854.4,6.61793e+06
242.8,93021.6,6.618e+06
242.9,93188.9,6.61808e+06
243,93356.5,6.61816e+06
243.1,93524.2,6.61823e+06
243.2,93692.1,6.61831e+06
243.3,93860.2,6.61839e+06
243.4,94028.5,6.61846e+06
243.5,94197,6.61854e+06
243.6,94365.6,6.61861e+06
243.7,94534.5,6.61869e+06
